,PartNumber,Description,Count,SumPrice,BookingCode,DocumentId
1953,93840000,INSPEKTION DURCHGEFüHRT,5.0,60.5,E249,75397DB4-9C89-48E5-8999-C4DD3125F15E
1954,312141,BATTERIE AUS-UND EINBAUEN,0.3,36.6,C201,E54FE8E5-CDAA-4ABD-B2C4-107034878852
1955,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,171.96,E326,7FA5D3CF-8DC0-40D6-A419-AE5DE72234DF
1956,5452000726391,"185/60R15 88V XL
VECTOR 4SEASONS GEN-
3",1.0,92.4,P511,807C3FC0-6CB2-48D0-BC0F-4E820331F3B3
1957,27065550,Batterie ersetzt,,12.77,C201,730FC9C2-7F32-40D4-AD38-4FB21344D41A
1958,81930002,SCHEIBENWASCHFLÜSSIGKEIT,0.5,2.0,E416,F2DB4637-475C-4C69-AA9B-D0EE981C1005
1959,Kühlerfrostschutz,Kühlmittel,0.75,4.88,R106,44269C8A-2930-495F-B37D-E071DE6446AC
1960,F100,SCHEIBENREINIGER,1.0,4.11,E416,2549F864-0E4B-4C58-BDBC-4E2CEA9CF84E
1961,8799206,"REIFENSONDE 6MM
Gesamt 1) Reifen wechseln bis 17 Zoll (1)",1.0,11.18,P204,40A34841-5883-4E9B-8BBF-1A7B66952251
1962,9816284680,FUELLUNG REIFENREPARATUR-KIT,1.0,35.33,E421,5FD2FB8F-1C23-44D9-A45F-15577A7FF49E
1963,290994,Fehlercodes auslesen/löschen,0.1,11.9,E101,AC3108FA-0DF7-45C2-8077-7B2C9BD4C8A3
1964,64125502,Windschutzscheibe (Verbundglas) ersetzt.,,327.32,O207,92BFBCD0-0AFF-415F-B900-679101DC3743
1965,99999999,"Fahrwerk geprüft
Erneuerung der Bereifung empfohlen",1.0,50.42,T237,DE96E3BB-1544-41B3-B630-C5DDE2458C85
1966,93160455,"REINIGER
INSPEKTIONEN: EINMALIGE KONTROLLEN/ARBEITEN",1.0,3.0,E418,7C8397C9-8DD9-4B61-9BF8-2073441723B4
1967,ZTS185655HGGP3,REIFEN GOO,1.0,83.08,P311,7767A6C1-C8CB-4D12-A371-9F9A93BF96D0
1968,WHT001812,SCHRAUBE,20.0,78.85,P130,CDDCAB9A-5D3A-47CA-B1A5-5B4093FFDB80
1969,3528702109946,205/60R16 92H AO ALPIN 5,4.0,406.0,P420,BF92388F-4834-4E48-91A2-7C8F6F63D23F
1970,83125A85517,Scheibenklar mit Frostschutz,1.0,5.14,E416,83DD5B32-EBDF-4163-AC5A-E01AF27A589B
1971,S18,0W30 LONGL,0.5,9.75,E412,55620B9C-B2B4-4C57-8CA5-3460C18AF849
1972,12159,Überprüfung nach § 29 STVZO,,155.0,E326,8DBDEDB7-E9E8-4A08-BBCB-9FFB43C2D818
1973,915089BC,BATTERIE,1.0,258.96,C201,2D1777D0-AA0E-4516-8003-371B11B427DD
1974,99999999,FZG.AUFBEREITUNG DURCHGEFÜHRT,,49.9,X105,03309B73-0FC3-4ED1-A67D-6B6DD13A52FF
1975,1085270,"BATTERIE SCHLÜSSEL CR2032
GesamtE-Ersatzteile",1.0,6.76,I104,13CE0FCB-B28A-4C47-B1ED-BD7D88E6955B
1976,6100006,"Fahrzeugdiagnose-Testmodul
Chargingcheck durchführen",3.0,34.8,G109,523CCC8F-D4BC-4370-9E65-0D3380002C96
1977,AWET,BATTERIE ERSETZEN,5.0,79.23,C201,0C3927B9-E34E-4E66-8255-DEB6E4D88FBA
1978,G052910DS,AdBlue,12.0,27.9,A101,E9BA61C2-4E6D-48EC-A636-BB7ADA650C53
1979,8254,Austausch Schlüssel Batterie,1.0,10.0,I104,C9CD69FE-C4EF-4FEB-AD79-8DF6F712B2B3
1980,OEL11,ÖL LONG.3,0.5,9.37,E412,73C1CFD0-CAF8-4AC6-9389-2CDF709F8DA2
1981,13626519,"Dienstleistung Ölwechsel |
0.1 L MARKENOEL NACH
HERSTELLERVORGABE
0W20",40.0,60.0,E441,0F6D4717-A95D-4968-84F8-3D03BD6E535C
1982,ANZ819514,SCHEIBENWASCHFLÜSSIGKEIT-20°C (1 L),1.0,4.2,E416,01986A84-A468-4380-B4BE-5E20F98B9F92
1983,27068950,"BATTERIE GELADEN
ZUR AUFRECHTERHALTUNG DER
BEI PRÜF,MESS UND EINSTELLARBEITEN",,12.5,G116,E77568EE-35FC-43FB-9F0B-A1DC60FA926E
1984,ZTW205556TMA90,WINTERREIF,1.0,121.58,P420,CF664866-92CC-4754-9B50-AEA052AB9854
1985,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",10.0,4.2,E416,14D8FFE9-04B9-418E-9012-8184D44B3C8F
1986,66126912985,Knopfzelle,1.0,3.0,I104,011846A4-AD50-434A-AFF0-B1367095CEA5
1987,2323878,Radabdeckung,1.0,25.36,P132,17DE4614-110B-41F4-A484-46AD7230849C
1988,1535FA,"Motoröl Castrol EDGE5W-
40",1.0,22.92,E412,7F61C67B-6A82-42D9-9EDC-3FFA6A9E4277
1989,RAEDER2,Radwechsel inkl Einlagerung,1.0,91.6,P149,1C2AD0E5-F898-4B9B-873E-DDB921D273D3
1990,38S0910,RUSSSENSOR AUSTAUSCH,0.5,59.0,G315,8C320AFF-BA26-4347-8517-E788AD0BE32B
1991,N10437301,BATTERIE,1.0,3.3,I104,1E5EB8CC-9AF4-46F4-8AB4-4703AFA170C0
1992,40111101,"KOMPLETTRADER ZUR EINLAGERUNG
AB-ANBAUEN,REINIGEN UND PRÜFEN
FABRIKAT: MICHELIN
GRIME: 255/40 R18 99Y
PROFIL:VL 6 VR 6 HL 6 HR 6 MM",,60.0,P149,F647DED0-4EE3-46E9-AC28-87D83558EA86
1993,2446902,"Bremsbelagsatz, Scheibenbremse Q+",1.0,111.27,F214,226EC167-05F4-4813-A904-D58DA0F3F14D
1994,1638015580,0W-20 MOTORÖL C5 B712010,1.0,21.95,E412,5EEDB078-7B8C-4018-ADDB-8C85A5335910
1995,G052164DS,REINIGER,1.0,4.62,E416,CFA799C2-292A-4330-BCF1-790D53F94037
1996,1500000,GFS/Geführte Funktion,30.0,38.1,E102,079A5215-B56D-4DC8-BE4E-BAE48A7065D6
1997,1638153480,BATTERIE 12 V,1.0,395.19,C201,21A400FD-A070-4082-A64A-387F7DB6A57C
1998,11A0736498Z8,KOMPL.RAD,4.0,1759.97,P722,05BAAC49-EEC1-4739-81F2-5FEF0F251113
1999,10911030,"PKW Komplettmontage |
KOMPLETTMONTAGE
VAN/TRANSPORTER",1.0,17.0,P165,A54356E1-4E90-42BE-8913-35755AF94481
2000,292060000610,Service Motoröl durchführen,2.0,23.3,E222,57F60348-1B95-488A-8D66-004D917600F2
2001,600963,"Wartungsdienst nach
Herstellervorgabe (siehe
Wartungsplan): Service alle
30.000 km/ 1 Jahr
durchführen",8.0,93.2,E249,A52F2ED1-7B2C-497B-95C1-714649BC4BA6
2002,1199000,Fahrzeug Innenreinigung wegen,16.33,194.39,X149,62A0292C-DA2D-4BE4-B3A7-64B705EF030B
2003,4069790,Öldruckschalter erneuern,6.0,69.9,G227,C25B797C-138C-41C4-A0FA-25DEF9A698E8
2004,1-EBC-71,"FEHLERSPEICHER
AUSLESEN /LOESCHEN
(im Rahmen der Inspektion
kostenlos)",1.0,34.0,E101,E13057FC-6224-4C6D-8B09-9331A56AB09B
2005,3323000,"Frostschutz,
Scheibenreinigungsanlage
AntiFrost+KlarSicht",1.0,5.03,E416,5AA06D95-1860-4A0B-8FEC-5C22801C7FBF
2006,39516979,Batterie prüfen [Standard],0.1,10.5,C103,E96BC61A-04BB-4630-BCE8-5808FD5C2F79
2007,9110000,TÜV-Gebühren und Abgasuntersuchung,1.0,151.0,E326,0092C235-413C-4DF0-B930-9DE4BFEAA3CC
2008,83125A85517,Scheibenklar mit Frostschutz,1.0,5.14,E416,95CD8605-36F0-4077-B959-280C178E98CF
2009,1500000,GFS. Geführte Funktion,,110.0,E102,45BBEBB7-5190-42C7-8CB2-DB9E0DB3C47D
2010,16079730,"LAMPE GLASSOCKEL 5W
Gesamt 1) Kennzeichenleuchte Defekt",1.0,1.48,L102,3100078F-55B5-4C07-9100-B14EC6E1AA7C
2011,4L907807GK,"SENSOR
ET VZ vorrätig 17-10-24 FM
ET Rückstand / Kassel 17-10-24 FM
Erneute Motorkontrolleuchte, Rücksprache
TSC es sollen alle NOX Sensoren
getauscht werden",1.0,444.88,G315,B285F35B-81B6-425F-8DCA-29BA67439C8B
2012,9833964280,ZUENDKERZE,3.0,86.91,E427,0DC96E26-F225-43F9-B885-D94FFCC0C144
2013,1340000,"Wartungsdienst nach
Herstellervorgabe (siehe
Wartungsplan): Inspektions-
Service ohne Ölwechsel
durchführen",12.0,122.4,E220,90F72381-5E2A-4F00-8DC9-CFD5AB6F239D
2014,1199000,Schlüsselbatterie ersetzen,1.0,12.9,I104,BF50BB79-C01F-441B-9305-6A45023C18F0
2015,DEKRA2,"Hauptuntersuchung inkl.
Vorführung zu Abgasinspektion",0.1,163.5,E326,577520D7-7AB0-4D45-A414-230DD27DA9CF
2016,200,"Inspektion durchgeführt
1. Service",12.0,144.0,E211,FA191CCF-89E1-461D-B5C8-EF8FF2EE1029
2017,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,99.0,E318,F5E1402D-5822-4A59-84A0-93E8D875E1B6
2018,95515591,BATTERIE 12 V,1.0,264.98,C201,9F5285CA-939A-41DF-8DFA-7178A59006E4
2019,27060199,Ruhestrommessung durchführen,,130.81,I104,596C6216-5BC3-4296-88C3-264934506BEB
2020,9100000,TÜV incl. AU ohne MwSt (durchlaufender Posten),1.0,153.0,E326,C85AC35E-E8A2-4156-A920-501DAF0B108E
2021,93840000,"Tel. 069-3057364-
Summe Jobnr. 5000
INSPEKTIONEN: EINMALIGE KONTROLLEN/ARBEITEN-
URSPRÜNGLICHE WARTUNGSARBEIT",0.5,56.5,E249,48A6B8DC-3777-4DF5-B5B8-B77738BDD813
2022,27061900,Batterie aus-u.einbauen,,64.8,C201,A31CBE9E-5070-47EB-8E6C-CCE7624D0360
2023,Dot4,Bremsflüssigkeit LS6,1.0,11.5,E402,897EB596-04A8-4D69-B597-8F1C530528C5
2024,2420150017,Bremsscheibe vorn ersetzen,0.2,22.2,F208,7A666E1B-A8EF-45B1-B7DC-546546CFC1C3
2025,4026050,SENSOR STICKOXIDE ERSETZEN-POSITION 1,0.8,56.0,G315,2DEDDF77-A522-4A6F-A054-840CE57A4BC5
2026,1078061,SCHEIBENREINIG.,1.0,,E418,BA69AC99-833F-431F-9564-B1C3C02803C0
2027,990MUA,"Diagnoseeinheit anschl./Kom.
herst.",0.3,34.95,G109,C63F0531-1660-415B-9809-1AC8CF8A0FFC
2028,SLM,Inspektion 12 Monate,0.8,80.0,E211,2D5E0867-BD8F-4652-9AFC-41E3A9DDDC9D
2029,N0177382,"MS 12V 21/5W
MAL JA MAL NEIN, DIES PASSIERT
UNREGELMÄßIG.",1.0,3.19,L102,87B91A4B-6AE2-4D95-B84D-E3605DF955D1
2030,44055594,4 REIFEN ERSETZT BIS 19 ZOLL,,58.74,P165,81F8A6F7-C8E1-4277-8A42-FBB0C532236B
2031,27060100,BATTERIE GEPRÜFT,,31.0,C103,7DCACC66-E733-4503-9C0F-B568DEF617A2
2032,14802153,"Dienstleistung Ölwechsel |
0,1L HELIX HX8 ECT C3
5W30",40.0,76.0,E441,D0F58DAD-75AA-4E93-8E11-1A067F4A0485
2033,2050069103,"OTHER
FROSTSCHUTZ/SCHEIBENREINIGER",10.0,5.0,E416,5A72CA3D-905D-46E1-88BF-77D76E737020
2034,1-EBC-71,"FEHLERSPEICHER
AUSLESEN /LOESCHEN
(im Rahmen der Inspektion
kostenlos)",1.0,34.0,E101,DB424F4F-DF35-46B7-97D4-44DE1BED624B
2035,12161,Nachuntersuchung § 29 STVZO,,35.0,E310,7610B53A-38E3-4378-9226-B99F8A073439
2036,OX81,"OX813/2D Ölfilter
Zubehör",1.0,20.65,E413,E8F99973-9548-45BA-B6DC-B4077A9E58C0
2037,290990,"Diagnoseeinheit anschl./Kom.
herst.",,37.44,G109,98834DA5-E9A2-410E-857C-25A297D89A68
2038,OC 614,"Ölfilter | Ölfilter
614",1.0,19.81,E413,D0F58DAD-75AA-4E93-8E11-1A067F4A0485
2039,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",25.0,8.5,E416,37058C35-1B81-4CAB-9172-628C212BBA06
2040,47159733,Batterie aus-und einbauen,0.75,78.75,C201,A510F687-3800-4BC4-8FCB-FA55D3E249D2
2041,27061900,BATTERIE AUS-U.EINGEBAUT,,46.5,C201,D29BC48B-6713-464C-B9DF-52B2EC816C5A
2042,19206508,"PKW, Hauptuntersuchung |
HU/AU Fremdleistung
Prüforg., 3.1.1.1 A. VIII
StVZO (BE)",1.0,153.0,E326,0E66FED7-6AE0-4A67-AB91-AC82F17F1D03
2043,44052098,"4 EINGELAGERTE WINTERRÄDER
MONTIERT",,37.82,P149,2723CB77-454E-426C-B10C-49C202A14125
2044,27068900,Batterie laden,,28.9,G116,57794684-792E-4A84-BC7F-A2BDA8C6D536
2045,R300,"Räder wechseln inkl.
Einlagerung",1.0,67.14,P149,0A878741-473D-4589-B209-8C3B5B4D948A
2046,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",20.0,6.8,E416,12A51CBF-DED9-44BE-AD59-77656E8DDC5E
2047,47157455,"Fehlerspeicherabfrage
durchführen",0.25,26.25,E101,A5C90F58-1FA9-4569-ACFA-B75D543180A5
2048,"ZRE16""","Radwechsel mit Einlagerung ab 16""",,83.19,P149,D96E2663-452D-48E1-ABDF-56A0199A19CA
2049,1611909180,SCHEIBENWASCHFLÜSSIGKEIT-20°C (1 L),1.0,2.68,E416,7F1D1461-0FA1-4561-BE11-C5ED18F1F718
2050,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,158.0,E326,57847B0F-D765-4E7E-A3F2-0B0B19ED6561
2051,44405699,2 REIFEN ERS.,,42.0,P165,5A0430BC-1908-4CDA-B3EC-D403E6A52F60
2052,44950300,Fahrwerk vermessen,9.0,91.8,T103,609C3C91-DB29-4114-9104-D173F409F212
2053,290000,"SYSTEMPRÜFUNG LAUT DIAGNOSEPLAN
->BATTERIESPANNUNG NIEDRIG<-",0.9,104.9,G109,A285BAD1-39D7-4C9D-A0A2-8DEAD4F18EE4
2054,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,158.0,E325,795792D3-D350-4601-AD06-75B33C58357F
2055,2629110,KENNZEICHENLEUCHTE RE./LI.,1.0,10.1,L215,BF2485F8-B7D2-42AD-9278-FC36E85D8326
2056,55545M2EUR,0W-30 LL Ill,1.0,18.73,E412,5F252534-FD18-479C-A2DF-F55CF1835251
2057,11027068950,BATTERIE GELADEN,,15.97,G116,6912DA04-F65C-4CC0-9E69-0211658F885E
2058,290990,Diagnoseeinheit anschl./Kom. herst.,0.3,30.35,G109,20FFD42D-371F-445D-BDBB-55F97C323E3B
2059,27061900,Batterie aus-u.einbauen,,46.2,C201,BBFDFB32-1259-4688-B832-052F77678644
2060,3999,12 MONATE TOMTOM TRAFFIC & CONNECTIV,1.0,50.34,F139,F454D6CF-F13B-4071-982D-59DFA691E9A4
2061,10A071490,BAX1 LEICHTMETALLFELGE,4.0,1307.56,P601,6C77F737-0F5F-4BD8-A89A-ADA3FF676429
2062,986478853,"Bremsscheiben |
Bremsscheibe
BD753",2.0,137.85,F208,434E9BB4-56CE-41BF-9D72-985D3CA02842
2063,14800562,"Dienstleistung Bremse |
ARBEITSWERT BREMSE |
Beide Bremsscheiben
erneuern (Vorderachse)
[Minuten]",54.0,91.8,F208,11B9A505-9E13-4DEC-A211-991FEEEA80EE
2064,44002299,"2 Reifenmontage auf Felge inkl.W. bis17""",,30.25,P165,A678AB67-AE8B-44E3-8DBD-CF7C0500DAC2
2065,ZHP1018,Store Räderwechsel ab 18 Zoll,,106.72,P149,18B38DF7-1D23-4ACF-AFD7-878A6ED9B2FA
2066,290994,Fehlercodes auslesen/löschen,0.1,11.9,E101,73F48603-F268-401E-9381-7EEB3896EA2E
2067,95515591,BATTERIE 12V,1.0,264.98,C201,7696F693-7798-4645-9558-4B96F96E32EC
2068,27065550,Batterie ersetzt,,13.5,C201,2AC94595-668D-4E21-941D-2AF06E20371E
2069,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,158.0,E326,0D398394-FF21-46E0-AB9C-3C18522E1684
2070,55516786,SENSOR STICKOXID,1.0,533.3,G315,024097DB-E575-43EA-8B8F-5C3C1BE34B02
2071,915089AC,BATTERIE,1.0,215.8,C201,516EEB99-46ED-4517-BABE-B91CAC3FE76C
2072,93840000,INSPEKTION DURCHGEFüHRT,5.0,60.5,E249,DBD62635-F664-44BF-90A0-C5DDED2C7F2C
2073,W30,MOTOROEL,0.8,23.08,E412,2CFC254B-E983-441E-8807-295E5A0FA33E
2074,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,158.0,E325,3FFC4D09-C0D9-4FC1-897B-61F5F5252117
2075,559459,SATZ-TPMS-SENSOR,4.0,140.15,P180,84FA6BC8-E60D-43E2-8414-5C589C6243CD
2076,M999999907,Motoröl(3224),1.0,17.5,E412,EAEAC254-DC0F-4401-845D-A9C297BCB2D4
2077,2707379,WINDSCHUTZSCHEIBE,1.0,997.46,O207,2371D497-D81B-44D9-9560-FBE76ED872AB
2078,312110,Batterie prüfen,,34.0,C103,77999121-E3CF-4320-9313-37E020F79CA4
2079,112,2 Jahre,1.0,155.0,E326,E9228BC8-569F-4171-8363-373DF233CD9A
2080,1340010,Inspektion.,,119.6,E220,AC131AA8-22A6-408D-91DD-FA5A2DB8166A
2081,27068950,BATTERIE LADEERHALTUNG GFS,10.0,17.66,G116,45016C25-C316-4C63-AB0D-7309801312D8
2082,N0177322,GLUEHLAMPE,1.0,2.18,L102,EE266BEE-A47E-4B79-9FFB-DBA86C2983CA
2083,93830000,"Wartungsdienst nach
Herstellervorgabe (siehe
Wartungsplan): Service alle
20.000 km/ 1 Jahr
durchführen",10.0,102.0,E249,37EAAC22-C544-4EED-8484-1E73838409B5
2084,39560845,"Bremsscheibe Vorderachse beide
Seiten erneuern [Standard]",1.3,136.5,F208,2D4C4B54-46D2-48B2-975B-27D97D82BAEB
2085,-38991412,"Inspektions-Service mit
Ölwechsel (ab Modelljahr 2021)",1.5,157.5,E220,44269C8A-2930-495F-B37D-E071DE6446AC
2086,AVFHU01,TÜV-Gebühren HU + AU,,150.0,E326,5D34DD63-75E5-4B51-9513-780FEDF47333
2087,8W0906261E,SENSOR,1.0,372.93,G315,E77568EE-35FC-43FB-9F0B-A1DC60FA926E
2088,83125B5ED57,"BMW Scheibenklar mit
Frostschutz",1.0,5.22,E416,559615BB-A2A8-463C-8013-33D2EFAE7CC2
2089,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,153.0,E325,4EBC035A-9C8C-4028-A554-402B09D35D7D
2090,17305530,Ölfilter ersetzen,,55.3,E413,5331CC26-F6F9-45CE-89BE-20D7CB8B2C46
2091,G052910DS,ADBLUE,16.0,38.8,A101,FAB8C1BA-638F-4EA0-8940-1F6EDCA54826
2092,VW0W30,Original Motoröl 0W30,0.3,5.63,E412,8B10D62D-C9B0-4F57-8427-16CE82FB9F1B
2093,27061900,BATTERIE AUS-U.EINGEBAUT,,46.5,C201,D88C1454-5059-474B-9EA0-F3F6B94D46B4
2094,OEL000008,MOTORÖL VW,1.0,18.73,E412,139EFA07-3628-4B29-BA7F-9F7B657D379D
2095,26883552,AdBlue auffüllen,1.0,10.2,A101,A7BF3CF9-0A05-4313-8591-896DDB1CEFD8
2096,93840000,URSPRÜNGLICHE WARTUNGSARBEIT,0.5,55.0,E249,DDF3D987-8BC0-4970-9D19-0E55AB4E9DCB
2097,AWET,BATTERIE ERSETZEN,5.0,57.5,C201,21A400FD-A070-4082-A64A-387F7DB6A57C
2098,321470,Scheinwerferglühlampe erneuern Abblendlic,0.3,27.0,L502,AAA3C309-FEF8-452D-9073-CB3051F457F5
2099,13653189,"Dienstleistung Ölwechsel |
0.1 L MARKENOEL NACH
HERSTELLERVORGABE
5W30 | Aral SuperTronic K
5W30 (Fass) / ARAL /
15DBC7 | 15DBC9 |
15DBC5 /",47.0,70.5,E441,73493B54-A9E4-4072-A8C0-CA4C9C763D67
2100,HU5003Z,Ölfilter | Ölfilter HU5003z,1.0,18.91,E413,C7D24A4C-752A-4674-8424-74F414C5B9B8
2101,14800501,"PKW, sonst. Autoservice |
ARBEITSWERT
INSPEKTION",102.0,173.4,E211,D0F58DAD-75AA-4E93-8E11-1A067F4A0485
2102,MG4MF1Y,"MG4 maintenance for 24,000 KM
/ 1 Year",0.0,118.0,E211,322687E6-C1CB-4454-8B4E-10A573118A63
2103,19010100,Dichtheit Kühlsystem prüfen,2.0,23.3,R210,74885A9C-22ED-430A-83FF-8794F3A644C0
2104,0012159,Überprüfung nach § 29 STVZO,,170.0,E326,C7256704-3764-4429-84C9-4CE92295665F
2105,66585520,Heckspoiler ersetzen,,67.5,Q139,8C2EB122-9532-44B7-B934-DB4411211C2E
2106,ZK4EWKO,Saisoneinlagerung + Wechsel Komfort,,88.15,P149,CB92B3F0-8CAE-41D7-B50C-2EA04E1ED307
2107,99D10A,"FEHLERSUCHE DIAGNOSE-10 AM
FAHRZEUG",1.0,110.2,E102,2F5CA2D5-F91E-4539-A84A-4C0247D35F8C
2108,9100000,TÜV ABNAHME,,101.5,E319,2AA135F6-A16F-47AB-8892-434EF20847F4
2109,2279938,BATTERIE,1.0,6.89,I104,70472540-00BF-4CCA-AF46-0E915F3D38A8
2110,13.0460-7314.2,"Bremsbelagsatz,
Scheibenbremse",1.0,127.52,F214,C216B247-13D9-4D62-B2ED-53AE1C93EFCD
2111,CR20323V,"Batterie CR20323V
Zubehör",1.0,4.19,I104,8ACF2F65-F308-49AD-BA5A-CC00A0FCE9CB
2112,915089AC,BATTERIE,1.0,215.8,C201,8C16FA81-8769-4C9B-BA2C-85A1798F181F
2113,11010910,"ZUSATZBATTERIE AUSTAUSCH AM
FAHRZEUG",0.3,30.9,C201,6F79A49B-82C2-42FD-85AB-D942812E278B
2114,1-7MF13Z,AdBlue 1 Liter,12.0,34.8,A101,F7FFC843-52E3-44A1-8ACA-113D7471129D
2115,1678168180,"SATZ VON 4 BREMSBELÄGEN
VO",1.0,114.58,F214,8ED098CA-C400-419A-9615-7F8FE6B72190
2116,14800501,"PKW, sonst. Autoservice |
ARBEITSWERT
INSPEKTION | Kombinierter
Öl-und Inspektionsservice",60.0,97.8,E220,C40E2D13-201D-4F0C-A031-36F1C8CA0F94
2117,2355116,SENSOR,1.0,319.22,G315,39FBC6DA-937A-46C1-88F5-FF0D6486A5D0
2118,,Motoroel mit Longlife,6.6,104.28,E441,4550919D-6C8F-4556-9160-9B82A24604E2
2119,27065550,Batterie ersetzen,,11.0,C201,520681C3-E7F0-4B45-B9B9-C1B3C3EE121D
2120,93840000,INSPEKTION DURCHGEFüHRT,5.0,61.0,E249,1648682E-936C-4B57-A5DE-9063622CC463
2121,1500060,GFS/GEFÜHRTE FUNKTION.,,20.24,E102,7A655623-FEE6-48C3-A058-B044DDF7A375
2122,D000003,"Radwechsel ohne wuchten mit Einlagerung
inkl. Wäsche",1.0,82.35,P149,C33BD24F-92BB-4216-ACA5-51F23658629C
2123,27060150,BATTERIE GEPRÜFT,,14.7,C103,E0201707-B33B-43C3-930F-F623D44C3B9E
2124,1FS500,Klarsicht,1.0,3.8,E418,14D8B8FF-44A6-4E2E-8089-012C5C3B681E
2125,2603000,"Reiniger,
Scheibenreinigungsanlage
ScheibenWash",1.0,6.38,E416,6D48E91C-5B7A-4BEA-AA07-C7BA7FABF62E
2126,8217,"*VA BATTERIE AUF LADEZUSTAND
*PRÜFEN",1.0,9.5,C103,AA6AEBA2-E359-4D43-B4C7-350A822BE35D
2127,,VW50800/50900 SAE0W-20,1.0,18.73,E412,46E91EA4-620D-4E4C-872B-63FC4AAC097C
2128,OX81,"OX813/2D Ölfilter
Zubehör",1.0,20.65,E413,E5DF03E5-66E4-4546-8580-54855A5B86E8
2129,27061900,Batterie aus-u.einbauen,,44.4,C201,11128EE3-EA76-40C9-9381-30F9BF180C10
2130,77002610,0W20 OV0401547,2.0,35.0,E412,7575494C-F6AB-438C-8A43-D590F2004D97
2131,27060150,BATTERIE GEPRÜFT,,14.7,C103,522879DF-CFBC-4681-BEF1-517E17ADDD93
2132,ZRAD_EKD_001,Paket Räder umstecken inkl. Einlagerung,1.0,83.19,P149,B20001A1-C4C8-4662-88C0-79ED1FE6684F
2133,1152,"Montagepaket mit
Entsorgung PKW (Montage",4.0,68.0,P165,178A2555-B276-475A-AE1E-E7A0CE93B6CD
2134,HU60,"HU6028z Ölfilter
MANN-FILTE
EAN: 4011558342432",1.0,17.93,E413,C3C71DAD-564A-4119-BBFB-44497E52126E
2135,10821999,Unterbodenverkleidung befestigt,30.0,42.53,M113,D4DCC5E2-4E3B-4B9D-9D22-260FD540C978
2136,B000DS,BREMSFLUE,1.0,9.58,E402,ED48F1D0-8EA8-45E0-B2C9-115691F3F0A9
2137,5452000726391,"185/60R15 88V XL
VECTOR 4SEASONS GEN-
3",1.0,92.4,P511,BF35C210-D2AC-4460-8835-E3DE7BADB0A4
2138,802711,"Batterie Fernbedienung
erneuern",0.1,9.5,I104,0A442F9F-364C-41B6-BFE3-75B703A85A98
2139,6310004,Scheinwerfer einstellen,4.0,81.08,L118,D0863BF2-07D3-4543-B1AD-55207163E219
2140,1152,"Montagepaket mit
Entsorgung PKW (Montage",4.0,68.0,P165,CDD04B6E-1126-4DBD-A520-65918E282206
2141,HU,Hauptuntersuchung,1.0,99.0,E319,EDAE9D1F-56F8-4BAA-8C6D-90AD996DD49D
2142,HU60,"HU6028z Ölfilter
MANN-FILTE
EAN: 4011558342432",1.0,17.93,E413,AB48AFC4-FD61-4335-8A81-BB2975427011
2143,10912073,"PKW, Vermessung | 3D
ACHSVERMESSUNG INKL.
EINSTELLUNG VA",1.0,69.1,T103,67E0AB5C-13CF-4689-ADDE-0DB2C6414BC3
2144,93840000,URSPRÜNGLICHE WARTUNGSARBEIT,0.5,54.1,E249,E330FC09-EC6D-4875-AAD0-2E1E1E76CE70
2145,986479E42,Bremsscheibe,2.0,224.36,F208,F7FFC843-52E3-44A1-8ACA-113D7471129D
2146,M100000558,"Frostschutz,
Scheibenreinigungsanlage(1
863)",1.0,4.9,E416,B2EEB6ED-0FF0-4687-864C-EC3F7001BA6B
2147,VS99998888330,"Rädereinlagerung Saison ( 7
Monate)",,61.34,P107,406F8FE0-AC11-4315-9E84-EB3C36B0C543
2148,1684706280,AT-TURBOLADER,0.7,744.31,M507,08C126A0-FA5F-4394-B538-B534404112AE
2149,14800563,"Dienstleistung Elektrik |
ARBEITSWERT
FAHRZEUG ELEKTRIK |
Abblendlicht erneuern
[Minuten]",5.0,8.15,L502,AD710B98-BA5F-4307-8116-A5798A19FE18
2150,4038526068972,"PKW Ganzjahresreifen H |
215/65R16*H VEC
4SEASONS GEN-3 102H
XL",4.0,478.4,P511,3280B046-9293-48D1-88CA-F6BFFBEEAACC
2151,A001982810826,BORDNETZBATTERIE,1.0,274.84,C201,38798805-57B5-41DA-BEE7-5A3310DBF02D
2152,0005,BREMSFLÜSSIGKEIT,1.0,11.61,E402,5C0634F5-01A5-4101-9717-904A3FBF1024
2153,4901,TÜV-GEBÜHREN ÜBERZIEHUNG,,19.24,E328,4534B5E5-5A5D-45C1-9796-9B85B15DEAE0
